Date,Close,High,Low,Open,Volume,Return,MA10,MA50,EMA20,Volatility,RSI,Target
2015-04-02,27.89204978942871,27.94546530476479,27.64055011075808,27.82750526345867,128880400.0,0.00861186181541429,27.84397315979004,27.591967010498045,27.897998547309676,0.014920491183446084,54.16866110467978,1
2015-04-06,28.34385681152344,28.3794682833922,27.671706411460807,27.70286560032175,148776000.0,0.016198415874977057,27.876244926452635,27.66048110961914,27.94046123913956,0.015344802976647774,55.60222268542619,0
2015-04-07,28.045623779296875,28.515237844193894,28.038947051547208,28.408406804101727,140049200.0,-0.010521963690746428,27.849537086486816,27.72045913696289,27.950476719154544,0.015384745563305754,47.508559364969294,0
2015-04-08,27.954360961914062,28.132414897830937,27.814144633562044,28.010002604632064,149316800.0,-0.0032540840632035994,27.82527713775635,27.778079643249512,27.950846647036403,0.015367439864719988,42.6972373276301,1
2015-04-09,28.16803550720215,28.17248779124012,27.745160218232098,28.01001338483092,129936000.0,0.007643692716825301,27.896054458618163,27.85753185272217,27.97153130038552,0.012641867341560007,47.60699222707721,1
2015-04-10,28.28821563720703,28.312698100017467,27.878693892102373,28.032263697492382,160752000.0,0.004266542832713771,27.959708213806152,27.91203079223633,28.00169171341614,0.012567156844421003,53.229196502574354,0
2015-04-13,28.232574462890625,28.615391006220108,28.1791589513312,28.57087496683167,145460400.0,-0.00196693828377148,28.03983268737793,27.949499473571777,28.023680546699424,0.012156244617123746,48.972568232132524,0
2015-04-14,28.11016273498535,28.330503197261077,28.023361895360114,28.265958678402846,102098400.0,-0.004335832995541189,28.038274383544923,27.992234687805176,28.0319169455838,0.009398101641440483,48.88894314461294,1
2015-04-15,28.21699523925781,28.294893215067187,28.045619692477185,28.13464667828012,115881600.0,0.003800493980758546,28.09057731628418,28.03058906555176,28.04954344974323,0.007728776399562551,61.548864634007145,0
2015-04-16,28.081226348876957,28.288213346207304,28.067872896806715,28.10570880970461,113476000.0,-0.004811599861347382,28.1333101272583,28.066139183044434,28.052560868708348,0.007960423372589781,56.66881254408483,0
2015-04-17,27.76518440246582,28.07455185234881,27.70063988225339,27.94323836843449,207828000.0,-0.011254563546644225,28.12062358856201,28.091333694458008,28.025191681447154,0.008468591623286097,55.03358869947318,1
2015-04-20,28.39949607849121,28.51522995625131,27.85865920574181,27.94768617989097,188217200.0,0.022845577642518933,28.12618751525879,28.125430908203125,28.060839719260876,0.010034373813951326,54.20356988884516,0
2015-04-21,28.24593162536621,28.533041081720025,28.19251441195509,28.51078645653832,129740400.0,-0.005407294999199119,28.146218299865723,28.160952529907227,28.078467519842338,0.009543132672460349,59.267547682928964,1
2015-04-22,28.62652015686035,28.68216181687359,28.11461790356777,28.263737144871563,150618000.0,0.013474100856080584,28.21343421936035,28.200569496154785,28.13066300908215,0.010205893192013362,64.65467395165282,1
2015-04-23,28.860206604003903,29.02713153080773,28.519680025011816,28.555291491126415,183083600.0,0.008163285158763856,28.282651329040526,28.234622077941893,28.20014335145565,0.010236688015141686,64.60705165430878,1
2015-04-24,28.9959774017334,29.073877072926983,28.762281784249566,29.04271788366893,178103600.0,0.004704429167553537,28.353427505493165,28.258659172058106,28.27593707052972,0.010246123961670415,60.87604076602665,1
2015-04-27,29.52345466613769,29.630289066787316,29.189604805324542,29.447782846083182,387816800.0,0.018191394519874393,28.48251552581787,28.286213035583497,28.39474827011143,0.011203296446515739,72.89639589855491,0
2015-04-28,29.05830192565918,29.944116261415125,28.837963110770552,29.926313917585805,475696000.0,-0.015755362837399423,28.577329444885255,28.301703796386718,28.457943856354074,0.012691365815555555,65.32781784043036,0
2015-04-29,28.630971908569336,29.28754280530617,28.555300067420788,28.96927414607103,253544400.0,-0.014705952817996581,28.618727111816405,28.305309448242188,28.47442271846981,0.013915897421895343,56.067702916753355,0
2015-04-30,27.85420799255371,28.630964885927803,27.727345109119845,28.630964885927803,332781600.0,-0.027130197273643297,28.596025276184083,28.289418029785157,28.415354649334944,0.016582761076630242,45.14678550389437,1
2015-05-01,28.69996452331543,28.96259489680037,27.88759773139169,28.065650005792723,234050400.0,0.0303636897874755,28.689503288269044,28.29164367675781,28.4424603516188,0.018720736799740113,54.44164060497681,0
2015-05-04,28.644323348999023,29.06052523824225,28.5463934927065,28.822377324431148,203953200.0,-0.0019387192716284751,28.713986015319826,28.28808261871338,28.461685398988344,0.017470055132060708,55.14141299909823,0
2015-05-05,27.99887466430664,28.58867470539501,27.9944223820825,28.521904056417995,197085600.0,-0.0225332145859517,28.689280319213868,28.256032752990723,28.417608186161516,0.018944701184847215,48.097775642718915,0
2015-05-06,27.823047637939453,28.210312997720948,27.455812454572506,28.168024805670445,288564000.0,-0.006279789044212336,28.60893306732178,28.22416118621826,28.36098337204513,0.01832019113660457,47.76405198182694,1
2015-05-07,27.995147705078125,28.178414607387104,27.71801105854924,27.88563328767848,175763600.0,0.006185521779576542,28.5224271774292,28.21077705383301,28.326141879953035,0.01820026397510452,52.04251352815594,1
2015-05-08,28.52260398864746,28.52260398864746,28.18512403231776,28.31251687998447,222201600.0,0.018840989485962245,28.475089836120606,28.20068634033203,28.344852556971553,0.019367262490070456,51.11459017605082,0
2015-05-11,28.232053756713867,28.509188703141405,28.07784075746508,28.471194739748423,168143200.0,-0.010186665707283882,28.345949745178224,28.193509254455567,28.334109814089867,0.01820972346304125,49.877394233147776,0
2015-05-12,28.131479263305664,28.357209293536236,27.896807471517413,28.071134308781183,192640000.0,-0.003562422141686561,28.25326747894287,28.181516342163086,28.314811666396132,0.017761190001516106,45.39885109554371,1
2015-05-13,28.162769317626957,28.42649502055542,28.131479971952515,28.194058663301394,138776800.0,0.0011122790248043746,28.206447219848634,28.168947448730467,28.30033144270383,0.017310863343052738,43.2642599671667,1
2015-05-14,28.819847106933597,28.819847106933597,28.41979023179081,28.47566430660467,180814000.0,0.023331433847855854,28.30301113128662,28.1731702041626,28.349809125011426,0.016341312765886986,48.454576156929924,0
2015-05-15,28.779613494873047,28.940531070085896,28.654456138659093,28.846663052925432,152832000.0,-0.0013960383589568526,28.310976028442383,28.186069526672362,28.390742874522054,0.013362084455195449,42.86305652171849,1
2015-05-18,29.096981048583984,29.21543380338683,28.68798244962446,28.69245333007435,203531600.0,0.011027512713729593,28.35624179840088,28.204470558166506,28.458003653004145,0.013738333046299745,50.38194681184876,0
2015-05-19,29.07016372680664,29.25119517387914,28.974058549918123,29.2087303336458,178532800.0,-0.0009216530654010402,28.463370704650877,28.21993148803711,28.516304612413904,0.010921866612845851,54.70942301831917,0
2015-05-20,29.06791877746582,29.27353489735135,28.907001220984657,29.054509549472687,145819600.0,-7.72252045746491e-05,28.587857818603517,28.247054443359374,28.5688392947998,0.010450840235092438,65.60687205256065,1
2015-05-21,29.36517143249512,29.418811758884058,29.016517836672143,29.07015816306108,158921600.0,0.010226141654824605,28.724860191345215,28.290227012634276,28.644680450770785,0.010603028249942753,59.958539398992635,1
2015-05-22,29.6221866607666,29.71829180599589,29.367401113581437,29.412103084542917,182384000.0,0.008752383035198985,28.83481845855713,28.328702392578126,28.737776280294195,0.009550494538976178,63.806730229587004,0
2015-05-26,28.969581604003903,29.70488614504957,28.857833483747413,29.63560285613566,282790400.0,-0.022030954845985384,28.908571243286133,28.357953872680664,28.759852977790356,0.011922035964768643,63.678046001107205,1
2015-05-27,29.51044464111328,29.55961409108794,29.06568926672743,29.13050168154005,183332800.0,0.018670032743400844,29.046467781066895,28.391968879699707,28.831337898106824,0.012684219906521164,71.558953374007,0
2015-05-28,29.45232963562012,29.49032358125381,29.300353853085333,29.470209741262117,122933200.0,-0.0019693029434126874,29.17542381286621,28.41551826477051,28.890479968346188,0.012822320566539262,69.17615497489223,0
2015-05-29,29.117094039916992,29.37858426889238,29.03216436527658,29.329414816235555,203538000.0,-0.011382311683001411,29.20514850616455,28.42599754333496,28.91206226087674,0.011837224260652186,58.24022833768847,1
2015-06-01,29.175207138061523,29.365180367831247,29.065696127499542,29.1170993245038,128451200.0,0.0019958412767724365,29.2447078704834,28.441956787109376,28.937123677751483,0.011806634393293717,63.97344817646953,0
2015-06-02,29.045578002929688,29.202024716623274,28.902540520369467,29.023227010852352,134670400.0,-0.004443126470993319,29.23956756591797,28.46244556427002,28.94745266110179,0.011416300876181264,63.42738412969153,1
2015-06-03,29.081335067749023,29.264603655579336,29.032165612979068,29.20202496955987,123934000.0,0.0012310674215445516,29.240684700012206,28.477818222045897,28.960203366496764,0.011419759245030718,63.475316811653315,0
2015-06-04,28.911476135253903,29.18414184343972,28.810903500987852,28.96064558494527,153800400.0,-0.005840823060544231,29.225040435791016,28.4921085357666,28.955562677806967,0.011573948365160793,51.56839494822717,0
2015-06-05,28.75279235839844,28.98523037753398,28.687979943807765,28.942765542675627,142507200.0,-0.005488608610404566,29.163802528381346,28.51795913696289,28.936251218815677,0.011012134724423464,49.558798798195845,0
2015-06-08,28.56281852722168,28.877949026140666,28.346026913946787,28.808662331050115,210699200.0,-0.006607143710035901,29.057865715026857,28.53618194580078,28.90068620056863,0.010391613859164338,40.82877208931286,0
2015-06-09,28.477895736694336,28.625404100730464,28.07560345368376,28.316978141433584,224301600.0,-0.00297319364496218,29.0086971282959,28.557113265991212,28.86042044210441,0.008135863053766543,40.03006529987924,1
2015-06-10,28.80420684814453,28.907013245711767,28.57400420594384,28.589648880157323,156349200.0,0.011458399681888665,28.938073348999023,28.570682487487794,28.85506676648918,0.006227291551067973,45.99749534067362,0
2015-06-11,28.73938369750977,29.09474193791442,28.71479897211988,28.87124567447265,141563600.0,-0.0022504751120733246,28.866778755187987,28.591590843200684,28.844049331348284,0.0062257557570465465,39.78107805230231,0
2015-06-12,28.422027587890625,28.68128414652269,28.4086183538723,28.649994797052155,147544800.0,-0.011042550980195243,28.79727210998535,28.606953430175782,28.803856784352316,0.006172168215366578,30.780527527601564,0
2015-06-15,28.366146087646484,28.43766482561009,28.095715806435937,28.182879215043418,175955600.0,-0.00196613348823671,28.716366004943847,28.616435356140137,28.762170051332713,0.005983191729234586,38.05326175778008,1
2015-06-16,28.51812171936035,28.57399578295829,28.243222281337506,28.39072892256269,125976400.0,0.005357641155914861,28.663620376586913,28.619920654296877,28.738927353049633,0.006465955716801273,26.77838946700315,0
2015-06-17,28.451082229614254,28.5807087993593,28.325923130867128,28.544950274818408,131672400.0,-0.0023507680627011807,28.60059509277344,28.628029823303223,28.711513531770073,0.006377242551950264,26.66700447687414,1
2015-06-18,28.58070373535156,28.67680720416839,28.43319707690091,28.435432517145383,141628800.0,0.004555942887908282,28.567517852783205,28.640556678771972,28.69905545592069,0.006557308869016269,36.17513083883343,0
2015-06-19,28.29463195800781,28.567297723759552,28.249933378928493,28.54271299372348,218867600.0,-0.010009262892638593,28.52170181274414,28.643088607788087,28.660538932309937,0.0070299255256157725,29.690649450513632,1
2015-06-22,28.520360946655277,28.620933592430493,28.401908188920487,28.49354077871593,136157200.0,0.007977802608723605,28.5174560546875,28.64773151397705,28.647188647961872,0.007376135490810629,38.400712389563324,0
2015-06-23,28.390729904174805,28.5203581454378,28.3572051238287,28.49130424521313,121075600.0,-0.0045452104453703734,28.508739471435547,28.650894622802735,28.62276400569644,0.007459875110149261,35.35537708864537,1
2015-06-24,28.632110595703125,29.009819881307813,28.41084974026708,28.43096358842425,221123600.0,0.008502095308681179,28.491529846191405,28.66133358001709,28.623654157125646,0.00698649638967657,44.25032150276447,0
2015-06-25,28.495777130126957,28.87572014313876,28.495777130126957,28.79973222259295,127752400.0,-0.004761558360166007,28.467169189453124,28.666909217834473,28.61147539264958,0.007097567505769188,44.66120121585945,0
2015-06-26,28.32815170288086,28.60528659515787,28.274513076504284,28.53376785827538,176267200.0,-0.005882465548513682,28.45778160095215,28.67184772491455,28.584492184100178,0.006428488408407834,45.079746710913106,0
2015-06-29,27.83199691772461,28.265580331350836,27.82082312462451,28.039848566972665,196645600.0,-0.01751454843789868,28.40436668395996,28.673183975219725,28.512825968254884,0.008438927015894975,38.449322077257676,1
2015-06-30,28.033138275146484,28.18735125292746,27.905745464631284,28.06442761771925,177482800.0,0.007226982599073839,28.355868339538574,28.665856819152832,28.467141426054084,0.008635168161510703,35.564649169791196,1
2015-07-01,28.29463195800781,28.37062158861245,28.158299075131943,28.361681531768287,120955200.0,0.009328020298503548,28.34022331237793,28.666830825805665,28.45071195290682,0.009298653708640293,42.24478202854661,0
2015-07-02,28.25887107849121,28.31474515025024,28.10912727026959,28.256635638181272,108844000.0,-0.0012638750548044086,28.308040046691893,28.659477844238282,28.432441393438666,0.009126739268074247,46.84519353113648,0
2015-07-06,28.1605281829834,28.211933071992203,27.9035071482216,27.92362269788282,112241600.0,-0.003480071628999548,28.294629669189455,28.64548427581787,28.406544897204828,0.008638591424656745,46.088388351994624,0
2015-07-07,28.09124755859375,28.19405564123876,27.66213341150601,28.135946131868533,187787200.0,-0.0024602033008568336,28.2517183303833,28.62738967895508,28.37651657924187,0.00812354054565773,41.61547274115469,0
2015-07-08,27.393932342529297,27.85656946197334,27.387227728574302,27.82081095249977,243046400.0,-0.024823219923215123,28.15203857421875,28.58479923248291,28.282937128126385,0.01099551256277585,33.356595520807815,0
2015-07-09,26.83519554138184,27.72694513042233,26.64522406373637,27.680011121014,314380000.0,-0.020396370778795192,27.972347068786622,28.540337104797363,28.145056977007854,0.011280720569316173,25.790439124322802,1
2015-07-10,27.55261611938477,27.680008907632388,27.08997897204961,27.25313197706758,245418000.0,0.02673431527251635,27.8780309677124,28.518769989013673,28.08863403818661,0.01542531574453041,40.80832318940302,1
2015-07-13,28.084545135498047,28.106894423880103,27.785059214725997,27.94374137892242,165762000.0,0.01930593500843769,27.85367031097412,28.52337673187256,28.088244618882936,0.01693128739736984,44.98202477659988,0
2015-07-14,28.07336807250977,28.24322572399149,27.945975260183804,28.16947154181821,127072400.0,-0.0003979791352984874,27.877807426452637,28.510844802856447,28.086827804942633,0.015878900182537643,46.243431779688024,1
2015-07-15,28.343793869018555,28.417548039483155,28.06665900122734,28.09794833927759,134596800.0,0.009632823386574563,27.908872985839842,28.504834213256835,28.111300763426055,0.016001860058358644,46.610540798585006,1
2015-07-16,28.72150421142578,28.73491685216096,28.46224942687216,28.549412835097545,144889600.0,0.013326033351522826,27.95156021118164,28.51928680419922,28.16941537752127,0.016274621893351226,52.51113977983548,1
2015-07-17,28.969581604003903,28.969581604003903,28.676802074577004,28.848895134650967,184658800.0,0.008637339839583813,28.02263126373291,28.542217483520506,28.24562168480533,0.016380671388499777,57.010214291670145,1
2015-07-20,29.51716041564941,29.718305738148107,29.21096814036975,29.271313101232632,235600800.0,0.018901854335715562,28.158294486999512,28.572657737731934,28.366720611552385,0.016974732286495944,68.2125083640445,0
2015-07-21,29.222139358520508,29.70712588930945,29.12603759259452,29.69148292265571,307025600.0,-0.009994899677832403,28.271383666992186,28.586648445129395,28.448189063644588,0.01749434560446822,62.59462958540581,0
2015-07-22,27.986202239990234,28.048780920616032,27.264308562448523,27.264308562448523,461802400.0,-0.04229454604150684,28.33061065673828,28.581731414794923,28.40419031853465,0.021185913866977258,47.29196461765702,0
2015-07-23,27.972795486450195,28.404141673972877,27.950444494126867,28.20523011931272,203998000.0,-0.00047904869067516564,28.444370651245116,28.578557739257814,28.363105096431365,0.01969405974698882,47.478336892012294,0
2015-07-24,27.82528686523437,28.102421775046945,27.69118943823741,28.0085537466632,168649200.0,-0.005273288516597363,28.471637725830078,28.57180809020996,28.311884312507843,0.018193359128840278,47.070350068522856,0
2015-07-27,27.43863868713379,27.62637645681954,27.293367463201697,27.510157431504226,177822000.0,-0.013895568443668793,28.407047080993653,28.544183921813964,28.22871806247222,0.01752642583749972,44.59661813090409,1
2015-07-28,27.574966430664062,27.693420874277678,27.38946584095813,27.574966430664062,134472400.0,0.004968458715635782,28.357206916809083,28.520090980529787,28.166456002300013,0.01766875910119778,51.652402506963796,0
2015-07-29,27.4878044128418,27.601787982354196,27.326886833563385,27.52356463274417,148046800.0,-0.003160911112672693,28.271607971191408,28.48790744781494,28.101822517589707,0.01721870051479451,56.51783649470296,0
2015-07-30,27.349231719970703,27.39393027973204,27.201723403504943,27.338056227459997,134513200.0,-0.005041242683113678,28.134380722045897,28.453488807678223,28.030147203530753,0.016244472553269683,47.70315981382648,0
2015-07-31,27.11009979248047,27.409583993039572,27.02293637857796,27.40064393710838,171540000.0,-0.008743643329315764,27.948432540893556,28.414332427978515,27.942523640573583,0.015567081057439204,38.21620968314841,0
2015-08-03,26.470895767211918,27.39393464394769,26.26527792618618,27.15479373033067,279904000.0,-0.023578077180145485,27.643806076049806,28.35644691467285,27.802368605015328,0.01352712962244609,33.176894338200526,0
2015-08-04,25.62161636352539,26.305514513708847,25.310956634838035,26.2429358209001,496554400.0,-0.03208351584151847,27.28375377655029,28.276435508728028,27.59467791534962,0.015102020104875484,24.518919528844435,1
2015-08-05,25.79146957397461,26.24740216364537,25.053931210213424,25.24390269629094,397250400.0,0.006629293329480257,27.06428050994873,28.212873268127442,27.422943787599618,0.012185271415504333,21.462789731685362,1
2015-08-06,25.84760093688965,26.15517746013189,25.620849129507224,26.036188514842937,211612000.0,0.0021763538038825914,26.851761054992675,28.139616394042967,27.272911135151052,0.012396079648167874,18.412278016926123,1
2015-08-07,25.93515968322754,26.09905125335858,25.70616230975964,25.72412335826767,154681600.0,0.003387499928975135,26.662748336791992,28.069272994995117,27.14550623496786,0.012885149862796952,10.037859765657586,1
2015-08-10,26.87808609008789,26.938702469492995,26.161905340226017,26.161905340226017,219806400.0,0.036357069645117646,26.606693077087403,28.024492835998537,27.1200376497412,0.018461304551514457,27.151910100828687,0
2015-08-11,25.479402542114254,26.5323452011804,25.443482166755924,26.449276656821382,388331200.0,-0.05203806339802752,26.397136688232422,27.95057674407959,26.963786687110062,0.024055587819209252,26.316961703425065,1
2015-08-12,25.872295379638672,25.91270687868641,24.612805657653865,25.263879047707533,404870000.0,0.015420017674080633,26.23558578491211,27.887111091613768,26.859835134017548,0.025130959830091913,31.483213331275323,0
2015-08-13,25.852081298828125,26.1327161333511,25.715131362552185,26.051893163979752,194143200.0,-0.000781302181114385,26.08587074279785,27.82252601623535,26.763858578285223,0.025180392239238625,32.20601590665167,1
2015-08-14,26.033945083618164,26.11252253382995,25.59615520896683,25.66575213446013,171718000.0,0.007034783106545595,25.97825527191162,27.764975395202637,26.69434300736455,0.02543546169481274,36.846949950600006,1
2015-08-17,26.303354263305664,26.413362687649556,25.930670215524525,26.051904723374054,163538800.0,0.0103483808858853,25.961501121520996,27.71598663330078,26.657105984120847,0.024749887544839016,38.38261191405632,0
2015-08-18,26.155179977416992,26.366218029212632,26.045171545524788,26.13946448714668,138242800.0,-0.005633284804873018,26.014857482910156,27.667833862304686,26.60930350729191,0.022271580713794054,37.95943619446775,0
2015-08-19,25.82065963745117,26.15966540643854,25.74657160335736,26.065372479151712,193146000.0,-0.012789831316575073,26.017776489257812,27.614689140319825,26.534194567307075,0.022693793273385946,36.66130952222438,0
2015-08-20,25.29081916809082,25.67248197165876,25.06182011566237,25.611865582992174,274006400.0,-0.020520020665616534,25.96209831237793,27.54442138671875,26.415777862619812,0.023607203501575632,34.89108041398981,0
2015-08-21,23.743959426879883,25.122437995754048,23.719263417269797,24.79241106083701,513102000.0,-0.06116289594773572,25.742978286743163,27.44451290130615,26.161318963977916,0.029963655540741638,30.320043960206775,0
2015-08-24,23.151254653930664,24.42645956080686,20.654726255156334,21.29906452778893,648825200.0,-0.024962339359383967,25.370295143127443,27.339097442626954,25.874646172544843,0.025773317165569867,31.486078476049784,1
2015-08-25,23.290451049804688,24.945075030341155,23.236569628816785,24.945075030341155,414406400.0,0.006012477420975992,25.151399993896483,27.237583541870116,25.628532351331497,0.02274013974640042,31.169796862757735,1
2015-08-26,24.62627220153809,24.671173096581096,23.58455567823423,24.04255028882285,387098400.0,0.05735488543681955,25.026797676086424,27.15974655151367,25.533079003732126,0.030294719396288066,42.29023938584687,1
2015-08-27,25.351442337036133,25.423284826787757,24.700368810178293,25.196532985519863,338464400.0,0.029447012100059178,24.976733779907228,27.097753753662108,25.515780273570606,0.03215885127893992,46.58974968141312,1
2015-08-28,25.434505462646484,25.438994867917884,25.04161655630055,25.183055945955594,212657600.0,0.0032764654770354174,24.91678981781006,27.034829788208008,25.508039815387356,0.03207003124219864,40.62416846002638,0
2015-08-31,25.31551551818848,25.7128938140008,25.144889006046743,25.151623970115825,224917200.0,-0.00467828810875659,24.81800594329834,26.97524745941162,25.489704168035082,0.031785063985354016,48.723366826555406,0
2015-09-01,24.18399429321289,25.117946383585014,24.10317130205401,24.729548627105544,307383600.0,-0.044696748291087496,24.62088737487793,26.888520126342772,25.365350846623446,0.03438853175730086,38.205820527689184,1
2015-09-02,25.221216201782227,25.221216201782227,24.50054606152781,24.747506117291053,247555200.0,0.042888775774332144,24.560943031311034,26.82512985229492,25.35162373759095,0.037740014575471874,46.14119411057707,0
2015-09-03,24.778942108154297,25.320005356223955,24.70485407640835,25.25489784767688,212935600.0,-0.017535795660665876,24.509755325317382,26.748066482543944,25.297082630025553,0.03758618431941943,42.56053540202526,0
2015-09-04,24.531984329223636,24.79690379370948,24.361359510840074,24.464632968133223,199985200.0,-0.009966437544135176,24.58855781555176,26.66879062652588,25.224216125187276,0.03154316560938097,39.47156724126831,1
2015-09-08,25.2144832611084,25.270610239581423,24.767712992063736,25.08875937744384,219374400.0,0.027820779710499677,24.794880676269536,26.60651725769043,25.22328918575119,0.03061397686704588,44.742737414446204,0
2015-09-09,24.729551315307617,25.598395995423157,24.644237197110613,25.540025161020697,340043200.0,-0.019232277765880545,24.938790702819826,26.54446834564209,25.17626653142323,0.03190081596887133,44.00295630022173,1
2015-09-10,25.27286148071289,25.432261929873015,24.673425626929063,24.756492477515987,251571200.0,0.02197007776153881,25.003449630737308,26.489262809753416,25.1854660504032,0.027253089227336273,49.90144533581547,1
2015-09-11,25.64104652404785,25.64104652404785,25.091002865548305,25.097737828351757,199662000.0,0.014568395573882453,25.03241004943848,26.43619110107422,25.228854666940787,0.02602289952322219,61.9586723519516,1
2015-09-14,25.888011932373047,26.242734914955115,25.786984037027672,26.17313799651096,233453600.0,0.009631643080307839,25.077760696411136,26.388773918151855,25.291631549362904,0.026149982538673833,68.03795534916233,1
2015-09-15,26.10578155517578,26.161908537092778,25.688196672684565,26.0272041230639,173364800.0,0.008411987114793185,25.156787300109862,26.347678985595703,25.369169645154606,0.02610184448292983,68.36560905810627,1
2015-09-16,26.13496780395508,26.164153216941944,25.917194847376045,26.099045714562475,148694000.0,0.0011179994254382208,25.351884651184083,26.30855339050293,25.442102803135604,0.02004175346710741,61.86446042189963,0
2015-09-17,25.575950622558597,26.15293610668172,25.53104970827558,25.96659577083315,256450400.0,-0.021389625791384592,25.387358093261717,26.272193756103515,25.454850214509225,0.017777085364139966,51.81292134052711,0
2015-09-18,25.470422744750977,25.661255846333503,25.115701534234777,25.1920334045802,297141200.0,-0.004126058865414839,25.456506156921385,26.2448983001709,25.456333312627486,0.01664821559539062,50.288986293600004,1
2015-09-21,25.86556053161621,25.901482625535643,25.517574239285192,25.519818085510373,200888000.0,0.015513593583627028,25.589863777160645,26.211157188415527,25.495307333483556,0.016411676863851955,54.23730507033128,0
2015-09-22,25.459199905395508,25.63431581880713,25.261631828430936,25.45470878754108,201384800.0,-0.01571048985093504,25.614335441589354,26.158650283813476,25.491868530808503,0.015563657722895054,61.05923146219226,1
2015-09-23,25.665740966796875,25.7555444620465,25.43674368112657,25.51082998031275,143026800.0,0.008112629704345009,25.70795440673828,26.11049774169922,25.508427810426443,0.01391396820059555,54.50410388124545,1
2015-09-24,25.81841468811035,25.93066866501518,25.227959386220476,25.42552576894345,200878000.0,0.005948541345873748,25.762509727478026,26.059990158081053,25.537950370205863,0.012434285298073982,61.189003145747776,0
2015-09-25,25.753307342529297,26.19783384760581,25.598396305283583,26.14170685879038,224607600.0,-0.002521740640064829,25.773735809326173,26.000626220703126,25.558460558046193,0.011699392753430737,63.68210549617539,0
2015-09-28,25.243675231933597,25.721876563690177,25.243675231933597,25.56023056060069,208436000.0,-0.019788996567213224,25.709302139282226,25.926108093261718,25.528481003178324,0.01279545665639811,50.34020531018148,0
2015-09-29,24.48483657836914,25.48389798764426,24.2154277224184,25.331232512509576,293461600.0,-0.030060545724519327,25.547207641601563,25.82546161651611,25.42908629605364,0.01479632568275666,47.319224582874185,1
2015-09-30,24.76322364807129,25.04161298237844,24.410746290912083,24.73403652296381,265892000.0,0.011369774464742965,25.410033226013184,25.73628330230713,25.365670805769607,0.01569455034929916,44.07305485546921,0
2015-10-01,24.60157966613769,24.61056018898512,24.091945699918924,24.48708014090755,255716400.0,-0.006527582362895967,25.312596130371094,25.66859085083008,25.292900221042757,0.014668111271000348,37.30123963090688,1
2015-10-02,24.781185150146484,24.9226262448643,24.14582899839581,24.249102442542068,232079200.0,0.007300567136182989,25.243672370910645,25.604758644104002,25.244165452385968,0.015077440740967913,36.25206350770728,1
2015-10-05,24.870983123779297,25.00344366607039,24.487074847554027,24.66892568553989,208258800.0,0.0036236351525860133,25.144214630126953,25.545672569274902,25.20862427823295,0.013910791349186293,34.15892218323478,1
