Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-03-23,28.312702178955078,28.45514469325615,28.159130653391948,28.292671996341824,150838800
2015-03-24,28.19696044921875,28.497423293342283,28.168025707185222,28.31714660569711,131369200
2015-03-25,27.460262298583984,28.225891828910207,27.460262298583984,28.163573462125168,206620800
2015-03-26,27.65167808532715,27.794120594999193,27.28666894203646,27.322280418478798,190291600
2015-03-27,27.43132972717285,27.754050574155617,27.35565790850584,27.725117531379674,158184800
2015-03-30,28.12574577331543,28.132422500558253,27.598262246500134,27.609391257270598,188398800
2015-03-31,27.693965911865234,28.15245262749894,27.678386315646087,28.063425635654404,168362400
2015-04-01,27.653898239135742,27.847531779753435,27.3979463262866,27.780761124906427,162485600
2015-04-02,27.89204978942871,27.94546530476479,27.64055011075808,27.82750526345867,128880400
2015-04-06,28.343856811523438,28.379468283392196,27.671706411460807,27.70286560032175,148776000
2015-04-07,28.045623779296875,28.515237844193898,28.038947051547208,28.408406804101727,140049200
2015-04-08,27.954360961914062,28.132414897830937,27.814144633562044,28.010002604632064,149316800
2015-04-09,28.16803550720215,28.17248779124012,27.745160218232098,28.01001338483092,129936000
2015-04-10,28.28821563720703,28.312698100017467,27.878693892102373,28.032263697492386,160752000
2015-04-13,28.232574462890625,28.615391006220108,28.179158951331196,28.57087496683167,145460400
2015-04-14,28.11016273498535,28.330503197261073,28.023361895360114,28.265958678402846,102098400
2015-04-15,28.216995239257812,28.294893215067187,28.045619692477185,28.13464667828012,115881600
2015-04-16,28.081226348876953,28.288213346207304,28.067872896806715,28.10570880970461,113476000
2015-04-17,27.76518440246582,28.074551852348815,27.70063988225339,27.943238368434486,207828000
2015-04-20,28.39949607849121,28.51522995625131,27.85865920574181,27.94768617989097,188217200
2015-04-21,28.24593162536621,28.533041081720025,28.192514411955095,28.51078645653832,129740400
2015-04-22,28.62652015686035,28.68216181687359,28.11461790356777,28.263737144871563,150618000
2015-04-23,28.860206604003906,29.02713153080773,28.519680025011816,28.555291491126418,183083600
2015-04-24,28.9959774017334,29.073877072926983,28.762281784249566,29.04271788366893,178103600
2015-04-27,29.523454666137695,29.630289066787313,29.189604805324546,29.447782846083186,387816800
2015-04-28,29.05830192565918,29.944116261415125,28.837963110770552,29.926313917585805,475696000
2015-04-29,28.630971908569336,29.28754280530617,28.555300067420788,28.96927414607103,253544400
2015-04-30,27.85420799255371,28.630964885927803,27.727345109119845,28.630964885927803,332781600
2015-05-01,28.69996452331543,28.96259489680037,27.88759773139169,28.065650005792723,234050400
2015-05-04,28.644323348999023,29.06052523824225,28.5463934927065,28.822377324431148,203953200
2015-05-05,27.99887466430664,28.58867470539501,27.9944223820825,28.521904056417995,197085600
2015-05-06,27.823047637939453,28.210312997720948,27.455812454572502,28.168024805670445,288564000
2015-05-07,27.995147705078125,28.178414607387104,27.718011058549237,27.88563328767848,175763600
2015-05-08,28.52260398864746,28.52260398864746,28.185124032317756,28.31251687998447,222201600
2015-05-11,28.232053756713867,28.509188703141405,28.07784075746508,28.471194739748423,168143200
2015-05-12,28.131479263305664,28.357209293536233,27.896807471517413,28.071134308781183,192640000
2015-05-13,28.162769317626953,28.42649502055542,28.131479971952515,28.194058663301394,138776800
2015-05-14,28.819847106933594,28.819847106933594,28.41979023179081,28.47566430660467,180814000
2015-05-15,28.779613494873047,28.940531070085896,28.654456138659093,28.846663052925432,152832000
2015-05-18,29.096981048583984,29.21543380338683,28.68798244962446,28.69245333007435,203531600
2015-05-19,29.07016372680664,29.25119517387914,28.974058549918123,29.208730333645796,178532800
2015-05-20,29.06791877746582,29.27353489735135,28.907001220984657,29.054509549472687,145819600
2015-05-21,29.365171432495117,29.418811758884058,29.016517836672143,29.07015816306108,158921600
2015-05-22,29.6221866607666,29.71829180599589,29.367401113581433,29.412103084542913,182384000
2015-05-26,28.969581604003906,29.70488614504957,28.857833483747413,29.63560285613566,282790400
2015-05-27,29.51044464111328,29.55961409108794,29.06568926672743,29.13050168154005,183332800
2015-05-28,29.452329635620117,29.490323581253815,29.300353853085333,29.470209741262114,122933200
2015-05-29,29.117094039916992,29.37858426889238,29.03216436527658,29.329414816235555,203538000
2015-06-01,29.175207138061523,29.365180367831247,29.065696127499546,29.1170993245038,128451200
2015-06-02,29.045578002929688,29.202024716623274,28.902540520369467,29.023227010852352,134670400
2015-06-03,29.081335067749023,29.264603655579336,29.032165612979068,29.20202496955987,123934000
2015-06-04,28.911476135253906,29.184141843439722,28.810903500987855,28.96064558494527,153800400
2015-06-05,28.752792358398438,28.98523037753398,28.687979943807765,28.942765542675627,142507200
2015-06-08,28.56281852722168,28.877949026140662,28.346026913946787,28.808662331050115,210699200
2015-06-09,28.477895736694336,28.625404100730464,28.075603453683758,28.316978141433584,224301600
2015-06-10,28.80420684814453,28.907013245711767,28.57400420594384,28.589648880157323,156349200
2015-06-11,28.739383697509766,29.09474193791442,28.714798972119876,28.87124567447265,141563600
2015-06-12,28.422027587890625,28.681284146522692,28.4086183538723,28.649994797052155,147544800
2015-06-15,28.366146087646484,28.43766482561009,28.095715806435937,28.182879215043418,175955600
2015-06-16,28.51812171936035,28.573995782958292,28.243222281337502,28.39072892256269,125976400
2015-06-17,28.451082229614258,28.5807087993593,28.325923130867128,28.544950274818408,131672400
2015-06-18,28.580703735351562,28.67680720416839,28.43319707690091,28.435432517145383,141628800
2015-06-19,28.294631958007812,28.567297723759552,28.249933378928493,28.542712993723477,218867600
2015-06-22,28.520360946655273,28.620933592430493,28.401908188920487,28.49354077871593,136157200
2015-06-23,28.390729904174805,28.520358145437797,28.3572051238287,28.491304245213126,121075600
2015-06-24,28.632110595703125,29.009819881307813,28.41084974026708,28.430963588424255,221123600
2015-06-25,28.495777130126953,28.87572014313876,28.495777130126953,28.79973222259295,127752400
2015-06-26,28.32815170288086,28.60528659515787,28.274513076504284,28.53376785827538,176267200
2015-06-29,27.83199691772461,28.265580331350833,27.82082312462451,28.039848566972665,196645600
2015-06-30,28.033138275146484,28.18735125292746,27.905745464631284,28.06442761771925,177482800
2015-07-01,28.294631958007812,28.37062158861245,28.158299075131943,28.361681531768287,120955200
2015-07-02,28.25887107849121,28.31474515025024,28.10912727026959,28.256635638181272,108844000
2015-07-06,28.1605281829834,28.211933071992203,27.9035071482216,27.92362269788282,112241600
2015-07-07,28.09124755859375,28.194055641238762,27.662133411506012,28.135946131868533,187787200
2015-07-08,27.393932342529297,27.85656946197334,27.387227728574306,27.820810952499766,243046400
2015-07-09,26.835195541381836,27.726945130422326,26.645224063736375,27.680011121013997,314380000
2015-07-10,27.552616119384766,27.680008907632388,27.08997897204961,27.25313197706758,245418000
2015-07-13,28.084545135498047,28.106894423880103,27.785059214725994,27.94374137892242,165762000
2015-07-14,28.073368072509766,28.243225723991486,27.945975260183804,28.169471541818215,127072400
2015-07-15,28.343793869018555,28.417548039483155,28.06665900122734,28.09794833927759,134596800
2015-07-16,28.72150421142578,28.73491685216096,28.462249426872162,28.549412835097545,144889600
2015-07-17,28.969581604003906,28.969581604003906,28.676802074577004,28.848895134650967,184658800
2015-07-20,29.517160415649414,29.718305738148107,29.21096814036975,29.271313101232632,235600800
2015-07-21,29.222139358520508,29.707125889309452,29.12603759259452,29.69148292265571,307025600
2015-07-22,27.986202239990234,28.048780920616032,27.264308562448523,27.264308562448523,461802400
2015-07-23,27.972795486450195,28.404141673972873,27.950444494126867,28.205230119312716,203998000
2015-07-24,27.825286865234375,28.102421775046945,27.69118943823741,28.008553746663196,168649200
2015-07-27,27.43863868713379,27.62637645681954,27.293367463201697,27.510157431504226,177822000
2015-07-28,27.574966430664062,27.693420874277674,27.389465840958135,27.574966430664062,134472400
2015-07-29,27.487804412841797,27.601787982354193,27.326886833563385,27.52356463274417,148046800
2015-07-30,27.349231719970703,27.393930279732036,27.201723403504946,27.338056227459994,134513200
2015-07-31,27.11009979248047,27.409583993039575,27.02293637857796,27.40064393710838,171540000
2015-08-03,26.470895767211914,27.393934643947695,26.26527792618618,27.15479373033067,279904000
2015-08-04,25.62161636352539,26.305514513708847,25.310956634838035,26.2429358209001,496554400
2015-08-05,25.79146957397461,26.247402163645372,25.053931210213424,25.24390269629094,397250400
2015-08-06,25.84760093688965,26.15517746013189,25.620849129507224,26.036188514842937,211612000
2015-08-07,25.93515968322754,26.09905125335858,25.706162309759637,25.72412335826767,154681600
2015-08-10,26.87808609008789,26.938702469492995,26.161905340226017,26.161905340226017,219806400
2015-08-11,25.479402542114258,26.5323452011804,25.443482166755924,26.449276656821382,388331200
2015-08-12,25.872295379638672,25.91270687868641,24.612805657653865,25.263879047707533,404870000
2015-08-13,25.852081298828125,26.1327161333511,25.715131362552185,26.051893163979752,194143200
2015-08-14,26.033945083618164,26.11252253382995,25.59615520896683,25.66575213446013,171718000
2015-08-17,26.303354263305664,26.413362687649553,25.930670215524525,26.051904723374058,163538800
2015-08-18,26.155179977416992,26.366218029212632,26.045171545524788,26.13946448714668,138242800
2015-08-19,25.820659637451172,26.15966540643854,25.746571603357356,26.065372479151712,193146000
2015-08-20,25.29081916809082,25.67248197165876,25.06182011566237,25.611865582992174,274006400
2015-08-21,23.743959426879883,25.122437995754048,23.719263417269794,24.792411060837015,513102000
2015-08-24,23.151254653930664,24.42645956080686,20.654726255156334,21.29906452778893,648825200
2015-08-25,23.290451049804688,24.945075030341155,23.236569628816785,24.945075030341155,414406400
2015-08-26,24.626272201538086,24.671173096581096,23.58455567823423,24.042550288822852,387098400
2015-08-27,25.351442337036133,25.423284826787754,24.700368810178293,25.196532985519866,338464400
2015-08-28,25.434505462646484,25.438994867917884,25.04161655630055,25.183055945955594,212657600
2015-08-31,25.315515518188477,25.712893814000797,25.144889006046746,25.151623970115825,224917200
2015-09-01,24.18399429321289,25.117946383585018,24.10317130205401,24.729548627105544,307383600
2015-09-02,25.221216201782227,25.221216201782227,24.500546061527814,24.747506117291053,247555200
2015-09-03,24.778942108154297,25.320005356223955,24.70485407640835,25.25489784767688,212935600
2015-09-04,24.531984329223633,24.79690379370948,24.361359510840074,24.464632968133223,199985200
2015-09-08,25.2144832611084,25.270610239581426,24.767712992063736,25.08875937744384,219374400
2015-09-09,24.729551315307617,25.598395995423154,24.644237197110613,25.540025161020697,340043200
2015-09-10,25.27286148071289,25.432261929873018,24.673425626929063,24.756492477515987,251571200
2015-09-11,25.64104652404785,25.64104652404785,25.091002865548305,25.097737828351754,199662000
2015-09-14,25.888011932373047,26.242734914955115,25.786984037027672,26.173137996510956,233453600
2015-09-15,26.10578155517578,26.161908537092778,25.688196672684565,26.0272041230639,173364800
2015-09-16,26.134967803955078,26.164153216941944,25.917194847376045,26.099045714562475,148694000
2015-09-17,25.575950622558594,26.15293610668172,25.53104970827558,25.96659577083315,256450400
2015-09-18,25.470422744750977,25.661255846333503,25.115701534234777,25.192033404580197,297141200
2015-09-21,25.86556053161621,25.901482625535643,25.517574239285192,25.519818085510373,200888000
2015-09-22,25.459199905395508,25.63431581880713,25.261631828430936,25.45470878754108,201384800
2015-09-23,25.665740966796875,25.7555444620465,25.436743681126572,25.51082998031275,143026800
2015-09-24,25.81841468811035,25.93066866501518,25.227959386220473,25.425525768943455,200878000
2015-09-25,25.753307342529297,26.19783384760581,25.598396305283583,26.14170685879038,224607600
2015-09-28,25.243675231933594,25.721876563690177,25.243675231933594,25.56023056060069,208436000
2015-09-29,24.48483657836914,25.48389798764426,24.215427722418397,25.331232512509576,293461600
2015-09-30,24.76322364807129,25.04161298237844,24.410746290912083,24.73403652296381,265892000
2015-10-01,24.601579666137695,24.61056018898512,24.091945699918924,24.48708014090755,255716400
2015-10-02,24.781185150146484,24.9226262448643,24.145828998395814,24.249102442542068,232079200
2015-10-05,24.870983123779297,25.00344366607039,24.487074847554027,24.668925685539886,208258800
2015-10-06,24.989980697631836,25.086519189788948,24.644238230670545,24.83731521498477,192787200
2015-10-07,24.870983123779297,25.09324544941304,24.56340841882635,25.086510486948264,187062400
2015-10-08,24.583616256713867,24.738527263432836,24.294000845954656,24.738527263432836,247918400
2015-10-09,25.17183494567871,25.207755331237067,24.581377871162598,24.695877418795977,211064400
2015-10-12,25.055082321166992,25.313266759288155,25.019161946386163,25.30877735476283,121868800
2015-10-13,25.097740173339844,25.245914507438194,24.848536249172213,24.879967220431244,132197200
2015-10-14,24.74302101135254,25.03712587830079,24.597090501001063,24.985490008903326,177849600
2015-10-15,25.11345672607422,25.16733814868498,24.80588025098785,24.904664286490533,150694000
2015-10-16,24.929357528686523,25.144884908069713,24.814858019593803,25.09549289579994,156930400
2015-10-19,25.084280014038086,25.088769420454877,24.720576431313255,24.875487502024594,119036800
2015-10-20,25.542264938354492,25.63206844763822,24.879967268998524,24.99671063206574,195871200
2015-10-21,25.540029525756836,25.948634000702384,25.526557881557284,25.59391096397492,167180800
2015-10-22,25.930665969848633,25.930665969848633,25.616354524611886,25.66799210227932,166616400
2015-10-23,26.734403610229492,26.76808014090915,26.11700682825398,26.200073662689697,237467600
2015-10-26,25.881275177001953,26.521122466591017,25.800452181173895,26.509898097251355,265335200
2015-10-27,25.717384338378906,26.16415464419889,25.591658731505955,25.908215738323356,279537600
2015-10-28,26.777057647705078,26.78379432380087,26.0563874628032,26.251709960955072,342205600
2015-10-29,27.059938430786133,27.095860518973556,26.552550068725132,26.649088539654535,204909200
2015-10-30,26.828699111938477,27.21485304685405,26.81747302967664,27.163215466453153,197461200
2015-11-02,27.205867767333984,27.246279258408084,26.85339042796631,27.120555380781713,128813200
2015-11-03,27.517934799194336,27.72448166785264,27.09810438569282,27.118310988528656,182076000
2015-11-04,27.38996124267578,27.79856551401117,27.304648865270526,27.643654529359786,179544400
2015-11-05,27.263704299926758,27.66278529417685,27.096857762994112,27.473390486687432,158210800
2015-11-06,27.295265197753906,27.464366877178666,27.19606004888809,27.306539331125386,132169200
2015-11-09,27.18478775024414,27.464368730775384,27.0675446681476,27.27272049186438,135485600
2015-11-10,26.328004837036133,26.621115118947525,26.167922111441595,26.357316897342074,236511600
2015-11-11,26.179201126098633,26.47456491372113,25.9762787177279,26.23782353744832,180872000
2015-11-12,26.091264724731445,26.33928020245648,26.0754819685178,26.213018152747313,130102400
2015-11-13,25.329181671142578,26.057447155325942,25.313398913042832,25.974023022403507,183249600
2015-11-16,25.744043350219727,25.757570936007227,25.02705206022718,25.112729637200466,152426800
2015-11-17,25.63356590270996,25.940203817430206,25.550141770552145,25.91089175251961,110467600
2015-11-18,26.445249557495117,26.49034265294842,26.041659988480127,26.100282388722487,186698800
2015-11-19,26.781200408935547,26.99990555589241,26.325753907173436,26.524165955037567,173183200
2015-11-20,26.898441314697266,27.03823093622671,26.79697927435134,26.875893047826228,137148400
2015-11-23,26.548967361450195,26.995396614093863,26.456524271484874,26.89167938918934,129930000
2015-11-24,26.80375099182129,26.90972168476069,26.40692683638628,26.45427511447142,171212800
2015-11-25,26.612098693847656,26.882662453768145,26.587296972850158,26.878152111664146,85553200
2015-11-27,26.5624942779541,26.69777701305003,26.5151460087471,26.670720121992556,52185600
2015-11-30,26.672971725463867,26.923242343649747,26.548963141609168,26.60307519629522,156721200
2015-12-01,26.456525802612305,26.78796543478524,26.348301669775168,26.77443784822849,139409600
2015-12-02,26.217533111572266,26.630141763993894,26.17244000297407,26.456529683487997,133546400
2015-12-03,25.974018096923828,26.332514563195442,25.753059525427997,26.278402505713586,166278000
2015-12-04,26.837568283081055,26.887171726276318,25.953730430375632,25.994314909336165,231108000
2015-12-07,26.668460845947266,27.024702115839656,26.562490189190186,26.826290105867383,128336800
2015-12-08,26.65719223022461,26.740614633024812,26.348299178252695,26.497107776880153,137238000
2015-12-09,26.06871223449707,26.535432742090766,25.946958834230323,26.52415861013993,185445600
2015-12-10,26.192724227905273,26.366336260966918,26.043915634043792,26.163413887345484,116850800
2015-12-11,25.518573760986328,26.016859893666684,25.444168600672466,25.971766795399066,187544800
2015-12-14,25.36073875427246,25.405831839306668,24.754226955474106,25.293097406530226,257274800
2015-12-15,24.912059783935547,25.432894144121875,24.880494273644413,25.23899074079559,213292400
2015-12-16,25.103713989257812,25.250269162016448,24.53102432618106,25.042838124981426,224954000
2015-12-17,24.571603775024414,25.308886390037067,24.571603775024414,25.257027781306913,179091200
2015-12-18,23.906469345092773,24.693355395316292,23.85686590739426,24.555820936504073,385813200
2015-12-21,24.199581146240234,24.20860011004079,23.80275533997306,24.188307011441676,190362400
2015-12-22,24.177030563354492,24.287509841144875,24.001163378870952,24.215359862968743,131157600
2015-12-23,24.488183975219727,24.54229604416937,24.17027191473331,24.186054673184938,130629600
2015-12-24,24.357410430908203,24.576115587976815,24.33937250203435,24.576115587976815,54281600
2015-12-28,24.08458709716797,24.280745653474778,23.9402871431691,24.25819738800715,106816800
2015-12-29,24.51749038696289,24.673064495446436,24.093609427852176,24.1161559762809,123724800
2015-12-30,24.19732666015625,24.508473179220985,24.165761146056557,24.481418007244965,100855200
2015-12-31,23.73285484313965,24.13193400474153,23.63364798525828,24.12742538401558,163649200
2016-01-04,23.753150939941406,23.75766128175527,22.997830384109424,23.13536656617872,270597600
2016-01-05,23.157913208007812,23.865885498795894,23.090273562249713,23.843338950209862,223164000
2016-01-06,22.70471954345703,23.08125394699571,22.517581647305203,22.67315403228967,273829600
2016-01-07,21.74647331237793,22.576198879595857,21.741964691553253,22.2492696837878,324377600
2016-01-08,21.861469268798828,22.346227857182512,21.8163761667038,22.219965795163166,283192000
2016-01-11,22.215457916259766,22.334956198234906,21.947149284524944,22.314664816099555,198957600
2016-01-12,22.53787612915039,22.702469220218045,22.28535028483298,22.670903704702315,196616800
2016-01-13,21.95842170715332,22.815204436611236,21.938130326602067,22.61904582365759,249758400
2016-01-14,22.43866539001465,22.65511705954085,21.586393176948658,22.08693443736933,252680400
2016-01-15,21.899795532226562,22.030567918385234,21.500716301587364,21.6901093682795,319335600
2016-01-19,21.7938289642334,22.24251168137656,21.53228416336344,22.18839961644163,212350800
2016-01-20,21.823135375976562,22.13879218491175,21.063304551920083,21.442092378604062,289337600
2016-01-21,21.712661743164062,22.06890139601609,21.40602381702413,21.884016915860396,208646000
2016-01-22,22.86705780029297,22.876076763652687,22.179378615980323,22.237999297531434,263202000
2016-01-25,22.420629501342773,22.891858708910625,22.36877089390849,22.889603538102705,207178000
2016-01-26,22.544635772705078,22.74530296448651,22.111735879436683,22.53110818860021,300308000
2016-01-27,21.06330680847168,21.78706185981396,21.045268881413524,21.654036018190727,533478800
2016-01-28,21.214372634887695,21.31132435199007,20.831076108775935,21.146732982145863,222715200
2016-01-29,21.947147369384766,21.947147369384766,21.272995672044384,21.372202563227233,257666000
2016-02-01,21.74197006225586,21.80510109054244,21.509737328119584,21.75098902632416,163774000
2016-02-02,21.30230140686035,21.654032323524124,21.257206596909157,21.514240992962083,149428800
2016-02-03,21.723934173583984,21.834413483457404,21.21212038604691,21.419551418517074,183857200
2016-02-04,21.898483276367188,22.06396947259922,21.57884792409105,21.730731401623157,185886800
2016-02-05,21.313617706298828,21.971025981954458,21.238810532180526,21.880348680221665,185672400
2016-02-08,21.53804588317871,21.694462466550164,21.091461568607453,21.111863054884942,216085600
2016-02-09,21.533512115478516,21.748870948433105,21.293218707923213,21.374828116060087,177324800
2016-02-10,21.37028694152832,21.841807441702354,21.331749657352415,21.74432966262335,169374400
2016-02-11,21.241073608398438,21.472300785963785,20.989444948443747,21.26147682031325,200298800
2016-02-12,21.306814193725586,21.42242778029908,21.084656651945615,21.352153702933542,161405600
2016-02-16,21.90755271911621,21.95515791409869,21.447367438093213,21.540310419861186,196231600
2016-02-17,22.243057250976562,22.263458735281954,21.796472979574066,21.91435225778724,179452800
2016-02-18,21.821409225463867,22.417609568857365,21.78287020599631,22.40627425792121,156084000
2016-02-19,21.77153778076172,21.934756581566603,21.717132090335326,21.762469877436367,141496800
2016-02-22,21.96196174621582,21.966496563298843,21.744337223431817,21.83274713176513,137123200
2016-02-23,21.465511322021484,21.875824154264436,21.43377451342404,21.853155252341455,127770400
2016-02-24,21.785137176513672,21.848610765619725,21.154932642495577,21.30455044212464,145022800
2016-02-25,21.934755325317383,21.934755325317383,21.59244934487425,21.773803941943285,110330800
2016-02-26,21.968759536743164,22.220386489221053,21.893950635709555,22.03449880544172,115964400
2016-02-29,21.91889190673828,22.267998461205245,21.90982400187246,21.957429205273503,140865200
2016-03-01,22.789386749267578,22.84379244112926,22.084373245235227,22.13651325835009,201628400
2016-03-02,22.83926010131836,22.870996900069787,22.58763139012787,22.78485440767674,132678400
2016-03-03,23.009275436401367,23.05688062631293,22.771247757318044,22.800718872162474,147822800
2016-03-04,23.351581573486328,23.519333443418017,22.97980622416446,23.20649859470343,184220400
2016-03-07,23.093151092529297,23.310775548293442,22.886860216930476,23.21103035749617,143315600
2016-03-08,22.902729034423828,23.06821521951815,22.75991346912839,22.846055943977557,126247600
2016-03-09,22.92314338684082,23.027421716397516,22.730453402057,22.96621378043461,108806800
2016-03-10,22.934465408325195,23.17702616182926,22.70323996451378,22.988872819419413,134054400
2016-03-11,23.181570053100586,23.18610314103709,23.009283309569504,23.17703523563797,109632800
2016-03-14,23.24049949645996,23.328911106160273,23.072747637862136,23.10221875093738,100304400
2016-03-15,23.707490921020508,23.843506011179247,23.542004712818144,23.56694101445858,160270800
2016-03-16,24.022592544555664,24.09966712601931,23.70975594337211,23.71429075964977,153214000
2016-03-17,23.984060287475586,24.135943803666237,23.79363774293908,23.92058495294607,137682800
2016-03-18,24.01125717163086,24.142739170934313,23.8457726979607,24.10646755890895,176820800
2016-03-21,24.00899314880371,24.403437444391265,23.834439030563434,24.01352623585668,142010800
2016-03-22,24.192617416381836,24.321832037695593,23.850311348523057,23.859379253644768,129777600
2016-03-23,24.05885887145996,24.27195023734985,24.006720598652056,24.13820257886179,102814000
2016-03-24,23.954586029052734,24.086068039081677,23.77776622981937,23.909248239848313,104532000
2016-03-28,23.845767974853516,24.072460316534336,23.81629686353881,24.02938821816688,77645600
2016-03-29,24.41024398803711,24.435180296821514,23.77550441274969,23.777771821600872,124760400
2016-03-30,24.83641815185547,25.031373749204025,24.618793660995017,24.63012897251382,182404400
2016-03-31,24.707202911376953,24.913493814859084,24.68226661030712,24.8726891157926,103553600
2016-04-01,24.933895111083984,24.936162519216552,24.528115531637294,24.659597530915683,103496000
2016-04-04,25.1900634765625,25.432624307792803,24.99737352719438,25.031377737643226,149424800
2016-04-05,24.89308738708496,25.10164567179377,24.80467750544146,24.82508071710366,106314800
2016-04-06,25.15378189086914,25.158316706212684,24.75480288737706,24.988297450861126,105616400
2016-04-07,24.605194091796875,25.03137519482077,24.50998369583289,24.924829486683343,127207600
2016-04-08,24.63239860534668,24.884025594437283,24.521318076912685,24.68907170900758,94326800
2016-04-11,24.714008331298828,25.07445019980243,24.670937945025248,24.70267474734305,117630000
2016-04-12,25.035907745361328,25.04950873511771,24.632395573682633,24.786544736323343,108929200
2016-04-13,25.39861488342285,25.46662156083389,25.117516811834165,25.117516811834165,133029200
2016-04-14,25.412212371826172,25.477953361600637,25.2376600213753,25.30340101114977,101895600
